x1,x2,class
0.6,6.3,0
0.6,6.4,0
0.6,6.5,0
0.6,6.6,0
0.6,6.7,0
0.6,6.8,0
0.6,6.9,0
0.6,7,0
0.6,7.1,0
0.6,7.2,0
0.6,7.3,0
0.6,7.4,0
0.6,7.5,0
0.6,7.6,0
0.6,7.7,0
0.6,7.8,0
0.6,7.9,0
0.6,8,0
0.7,6,0
0.7,6.1,0
0.7,6.2,0
0.7,6.3,0
0.7,6.4,0
0.7,6.5,0
0.7,6.6,0
0.7,6.7,0
0.7,6.8,0
0.7,6.9,0
0.7,7,0
0.7,7.1,0
0.7,7.2,0
0.7,7.3,0
0.7,7.4,0
0.7,7.5,0
0.7,7.6,0
0.7,7.7,0
0.7,7.8,0
0.7,7.9,0
0.7,8,0
0.8,6,0
0.8,6.1,0
0.8,6.2,0
0.8,6.3,0
0.8,6.4,0
0.8,6.5,0
0.8,6.6,0
0.8,6.7,0
0.8,6.8,0
0.8,6.9,0
0.8,7,0
0.8,7.1,0
0.8,7.2,0
0.8,7.3,0
0.8,7.4,0
0.8,7.5,0
0.8,7.6,0
0.8,7.7,0
0.8,7.8,0
0.8,7.9,0
0.8,8,0
0.9,6,0
0.9,6.1,0
0.9,6.2,0
0.9,6.3,0
0.9,6.4,0
0.9,6.5,0
0.9,6.6,0
0.9,6.7,0
0.9,6.8,0
0.9,6.9,0
0.9,7,0
0.9,7.1,0
0.9,7.2,0
0.9,7.3,0
0.9,7.4,0
0.9,7.5,0
0.9,7.6,0
0.9,7.7,0
0.9,7.8,0
0.9,7.9,0
0.9,8,0
1,6,0
1,6.1,0
1,6.2,0
1,6.3,0
1,6.4,0
1,6.5,0
1,6.6,0
1,6.7,0
1,6.8,0
1,6.9,0
1,7,0
1,7.1,0
1,7.2,0
1,7.3,0
1,7.4,0
1,7.5,0
1,7.6,0
1,7.7,0
1,7.8,0
1,7.9,0
1,8,0
1.1,6,0
1.1,6.1,0
1.1,6.2,0
1.1,6.3,0
1.1,6.4,0
1.1,6.5,0
1.1,6.6,0
1.1,6.7,0
1.1,6.8,0
1.1,6.9,0
1.1,7,0
1.1,7.1,0
1.1,7.2,0
1.1,7.3,0
1.1,7.4,0
1.1,7.5,0
1.1,7.6,0
1.1,7.7,0
1.1,7.8,0
1.1,7.9,0
1.1,8,0
1.2,6,0
1.2,6.1,0
1.2,6.2,0
1.2,6.3,0
1.2,6.4,0
1.2,6.5,0
1.2,6.6,0
1.2,6.7,0
1.2,6.8,0
1.2,6.9,0
1.2,7,0
1.2,7.1,0
1.2,7.2,0
1.2,7.3,0
1.2,7.4,0
1.2,7.5,0
1.2,7.6,0
1.2,7.7,0
1.2,7.8,0
1.2,7.9,0
1.2,8,0
1.3,6,0
1.3,6.1,0
1.3,6.2,0
1.3,6.3,0
1.3,6.4,0
1.3,6.5,0
1.3,6.6,0
1.3,6.7,0
1.3,6.8,0
1.3,6.9,0
1.3,7,0
1.3,7.1,0
1.3,7.2,0
1.3,7.3,0
1.3,7.4,0
1.3,7.5,0
1.3,7.6,0
1.3,7.7,0
1.3,7.8,0
1.3,7.9,0
1.3,8,0
1.4,6,0
1.4,6.1,0
1.4,6.2,0
1.4,6.3,0
1.4,6.4,0
1.4,6.5,0
1.4,6.6,0
1.4,6.7,0
1.4,6.8,0
1.4,6.9,0
1.4,7,0
1.4,7.1,0
1.4,7.2,0
1.4,7.3,0
1.4,7.4,0
1.4,7.5,0
1.4,7.6,0
1.4,7.7,0
1.4,7.8,0
1.4,7.9,0
1.4,8,0
1.5,6,0
1.5,6.1,0
1.5,6.2,0
1.5,6.3,0
1.5,6.4,0
1.5,6.5,0
1.5,6.6,0
1.5,6.7,0
1.5,6.8,0
1.5,6.9,0
1.5,7,0
1.5,7.1,0
1.5,7.2,0
1.5,7.3,0
1.5,7.4,0
1.5,7.5,0
1.5,7.6,0
1.5,7.7,0
1.5,7.8,0
1.5,7.9,0
1.5,8,0
1.6,6,0
1.6,6.1,0
1.6,6.2,0
1.6,6.3,0
1.6,6.4,0
1.6,6.5,0
1.6,6.6,0
1.6,6.7,0
1.6,6.8,0
1.6,6.9,0
1.6,7,0
1.6,7.1,0
1.6,7.2,0
1.6,7.3,0
1.6,7.4,0
1.6,7.5,0
1.6,7.6,0
1.6,7.7,0
1.6,7.8,0
1.6,7.9,0
1.6,8,0
1.7,6,0
1.7,6.1,0
1.7,6.2,0
1.7,6.3,0
1.7,6.4,0
1.7,6.5,0
1.7,6.6,0
1.7,6.7,0
1.7,6.8,0
1.7,6.9,0
1.7,7,0
1.7,7.1,0
1.7,7.2,0
1.7,7.3,0
1.7,7.4,0
1.7,7.5,0
1.7,7.6,0
1.7,7.7,0
1.7,7.8,0
1.7,7.9,0
1.7,8,0
1.8,6,0
1.8,6.1,0
1.8,6.2,0
1.8,6.3,0
1.8,6.4,0
1.8,6.5,0
1.8,6.6,0
1.8,6.7,0
1.8,6.8,0
1.8,6.9,0
1.8,7,0
1.8,7.1,0
1.8,7.2,0
1.8,7.3,0
1.8,7.4,0
1.8,7.5,0
1.8,7.6,0
1.8,7.7,0
1.8,7.8,0
1.8,7.9,0
1.8,8,0
1.9,6,0
1.9,6.1,0
1.9,6.2,0
1.9,6.3,0
1.9,6.4,0
1.9,6.5,0
1.9,6.6,0
1.9,6.7,0
1.9,6.8,0
1.9,6.9,0
1.9,7,0
1.9,7.1,0
1.9,7.2,0
1.9,7.3,0
1.9,7.4,0
1.9,7.5,0
1.9,7.6,0
1.9,7.7,0
1.9,7.8,0
1.9,7.9,0
1.9,8,0
2,6,0
2,6.1,0
2,6.2,0
2,6.3,0
2,6.4,0
2,6.5,0
2,6.6,0
2,6.7,0
2,6.8,0
2,6.9,0
2,7,0
2,7.1,0
2,7.2,0
2,7.3,0
2,7.4,0
2,7.5,0
2,7.6,0
2,7.7,0
2,7.8,0
2,7.9,0
2,8,0
2.1,6,0
2.1,6.1,0
2.1,6.2,0
2.1,6.3,0
2.1,6.4,0
2.1,6.5,0
2.1,6.6,0
2.1,6.7,0
2.1,6.8,0
2.1,6.9,0
2.1,7,0
2.1,7.1,0
2.1,7.2,0
2.1,7.3,0
2.1,7.4,0
2.1,7.5,0
2.1,7.6,0
2.1,7.7,0
2.1,7.8,0
2.1,7.9,0
2.1,8,0
2.2,6,0
2.2,6.1,0
2.2,6.2,0
2.2,6.3,0
2.2,6.4,0
2.2,6.5,0
2.2,6.6,0
2.2,6.7,0
2.2,6.8,0
2.2,6.9,0
2.2,7,0
2.2,7.1,0
2.2,7.2,0
2.2,7.3,0
2.2,7.4,0
2.2,7.5,0
2.2,7.6,0
2.2,7.7,0
2.2,7.8,0
2.2,7.9,0
2.2,8,0
2.3,6,0
2.3,6.1,0
2.3,6.2,0
2.3,6.3,0
2.3,6.4,0
2.3,6.5,0
2.3,6.6,0
2.3,6.7,0
2.3,6.8,0
2.3,6.9,0
2.3,7,0
2.3,7.1,0
2.3,7.2,0
2.3,7.3,0
2.3,7.4,0
2.3,7.5,0
2.3,7.6,0
2.3,7.7,0
2.3,7.8,0
2.3,7.9,0
2.3,8,0
2.4,6,0
2.4,6.1,0
2.4,6.2,0
2.4,6.3,0
2.4,6.4,0
2.4,6.5,0
2.4,6.6,0
2.4,6.7,0
2.4,6.8,0
2.4,6.9,0
2.4,7,0
2.4,7.1,0
2.4,7.2,0
2.4,7.3,0
2.4,7.4,0
2.4,7.5,0
2.4,7.6,0
2.4,7.7,0
2.4,7.8,0
2.4,7.9,0
2.4,8,0
2.5,6,0
2.5,6.1,0
2.5,6.2,0
2.5,6.3,0
2.5,6.4,0
2.5,6.5,0
2.5,6.6,0
2.5,6.7,0
2.5,6.8,0
2.5,6.9,0
2.5,7,0
2.5,7.1,0
2.5,7.2,0
2.5,7.3,0
2.5,7.4,0
2.5,7.5,0
2.5,7.6,0
2.5,7.7,0
2.5,7.8,0
2.5,7.9,0
2.5,8,0
2.6,6,0
2.6,6.1,0
2.6,6.2,0
2.6,6.3,0
2.6,6.4,0
2.6,6.5,0
2.6,6.6,0
2.6,6.7,0
2.6,6.8,0
2.6,6.9,0
2.6,7,0
2.6,7.1,0
2.6,7.2,0
2.6,7.3,0
2.6,7.4,0
2.6,7.5,0
2.6,7.6,0
2.6,7.7,0
2.6,7.8,0
2.6,7.9,0
2.6,8,0
2.7,6,0
2.7,6.1,0
2.7,6.2,0
2.7,6.3,0
2.7,6.4,0
2.7,6.5,0
2.7,6.6,0
2.7,6.7,0
2.7,6.8,0
2.7,6.9,0
2.7,7,0
2.7,7.1,0
2.7,7.2,0
2.7,7.3,0
2.7,7.4,0
2.7,7.5,0
2.7,7.6,0
2.7,7.7,0
2.7,7.8,0
2.7,7.9,0
2.7,8,0
2.8,6,0
2.8,6.1,0
2.8,6.2,0
2.8,6.3,0
2.8,6.4,0
2.8,6.5,0
2.8,6.6,0
2.8,6.7,0
2.8,6.8,0
2.8,6.9,0
2.8,7,0
2.8,7.1,0
2.8,7.2,0
2.8,7.3,0
2.8,7.4,0
2.8,7.5,0
2.8,7.6,0
2.8,7.7,0
2.8,7.8,0
2.8,7.9,0
2.8,8,0
2.9,6,0
2.9,6.1,0
2.9,6.2,0
2.9,6.3,0
2.9,6.4,0
2.9,6.5,0
2.9,6.6,0
2.9,6.7,0
2.9,6.8,0
2.9,6.9,0
2.9,7,0
2.9,7.1,0
2.9,7.2,0
2.9,7.3,0
2.9,7.4,0
2.9,7.5,0
2.9,7.6,0
2.9,7.7,0
2.9,7.8,0
2.9,7.9,0
2.9,8,0
3,6,0
3,6.1,0
3,6.2,0
3,6.3,0
3,6.4,0
3,6.5,0
3,6.6,0
3,6.7,0
3,6.8,0
3,6.9,0
3,7,0
3,7.1,0
3,7.2,0
3,7.3,0
3,7.4,0
3,7.5,0
3,7.6,0
3,7.7,0
3,7.8,0
3,7.9,0
3,8,0
3.1,6,0
3.1,6.1,0
3.1,6.2,0
3.1,6.3,0
3.1,6.4,0
3.1,6.5,0
3.1,6.6,0
3.1,6.7,0
3.1,6.8,0
3.1,6.9,0
3.1,7,0
3.1,7.1,0
3.1,7.2,0
3.1,7.3,0
3.1,7.4,0
3.1,7.5,0
3.1,7.6,0
3.1,7.7,0
3.1,7.8,0
3.1,7.9,0
3.1,8,0
3.2,6,0
3.2,6.1,0
3.2,6.2,0
3.2,6.3,0
3.2,6.4,0
3.2,6.5,0
3.2,6.6,0
3.2,6.7,0
3.2,6.8,0
3.2,6.9,0
3.2,7,0
3.2,7.1,0
3.2,7.2,0
3.2,7.3,0
3.2,7.4,0
3.2,7.5,0
3.2,7.6,0
3.2,7.7,0
3.2,7.8,0
3.2,7.9,0
3.2,8,0
3.3,6,0
3.3,6.1,0
3.3,6.2,0
3.3,6.3,0
3.3,6.4,0
3.3,6.5,0
3.3,6.6,0
3.3,6.7,0
3.3,6.8,0
3.3,6.9,0
3.3,7,0
3.3,7.1,0
3.3,7.2,0
3.3,7.3,0
3.3,7.4,0
3.3,7.5,0
3.3,7.6,0
3.3,7.7,0
3.3,7.8,0
3.3,7.9,0
3.3,8,0
3.4,6,0
3.4,6.1,0
3.4,6.2,0
3.4,6.3,0
3.4,6.4,0
3.4,6.5,0
3.4,6.6,0
3.4,6.7,0
3.4,6.8,0
3.4,6.9,0
3.4,7,0
3.4,7.1,0
3.4,7.2,0
3.4,7.3,0
3.4,7.4,0
3.4,7.5,0
3.4,7.6,0
3.4,7.7,0
3.4,7.8,0
3.4,7.9,0
3.4,8,0
3.5,6,0
3.5,6.1,0
3.5,6.2,0
3.5,6.3,0
3.5,6.4,0
3.5,6.5,0
3.5,6.6,0
3.5,6.7,0
3.5,6.8,0
3.5,6.9,0
3.5,7,0
3.5,7.1,0
3.5,7.2,0
3.5,7.3,0
3.5,7.4,0
3.5,7.5,0
3.5,7.6,0
3.5,7.7,0
3.5,7.8,0
3.5,7.9,0
3.5,8,0
3.6,6,0
3.6,6.1,0
3.6,6.2,0
3.6,6.3,0
3.6,6.4,0
3.6,6.5,0
3.6,6.6,0
3.6,6.7,0
3.6,6.8,0
3.6,6.9,0
3.6,7,0
3.6,7.1,0
3.6,7.2,0
3.6,7.3,0
3.6,7.4,0
3.6,7.5,0
3.6,7.6,0
3.6,7.7,0
3.6,7.8,0
3.6,7.9,0
3.6,8,0
3.7,6,0
3.7,6.1,0
3.7,6.2,0
3.7,6.3,0
3.7,6.4,0
3.7,6.5,0
3.7,6.6,0
3.7,6.7,0
3.7,6.8,0
3.7,6.9,0
3.7,7,0
3.7,7.1,0
3.7,7.2,0
3.7,7.3,0
3.7,7.4,0
3.7,7.5,0
3.7,7.6,0
3.7,7.7,0
3.7,7.8,0
3.7,7.9,0
3.7,8,0
3.8,6,0
3.8,6.1,0
3.8,6.2,0
3.8,6.3,0
3.8,6.4,0
3.8,6.5,0
3.8,6.6,0
3.8,6.7,0
3.8,6.8,0
3.8,6.9,0
3.8,7,0
3.8,7.1,0
3.8,7.2,0
3.8,7.3,0
3.8,7.4,0
3.8,7.5,0
3.8,7.6,0
3.8,7.7,0
3.8,7.8,0
3.8,7.9,0
3.8,8,0
3.9,6,0
3.9,6.1,0
3.9,6.2,0
3.9,6.3,0
3.9,6.4,0
3.9,6.5,0
3.9,6.6,0
3.9,6.7,0
3.9,6.8,0
3.9,6.9,0
3.9,7,0
3.9,7.1,0
3.9,7.2,0
3.9,7.3,0
3.9,7.4,0
3.9,7.5,0
3.9,7.6,0
3.9,7.7,0
3.9,7.8,0
3.9,7.9,0
3.9,8,0
4,6,0
4,6.1,0
4,6.2,0
4,6.3,0
4,6.4,0
4,6.5,0
4,6.6,0
4,6.7,0
4,6.8,0
4,6.9,0
4,7,0
4,7.1,0
4,7.2,0
4,7.3,0
4,7.4,0
4,7.5,0
4,7.6,0
4,7.7,0
4,7.8,0
4,7.9,0
4,8,0
8,5,0
8,5.2,0
8,5.4,0
8,5.6,0
8,5.8,0
8,6,0
8,6.2,0
8,6.4,0
8,6.6,0
8,6.8,0
8,7,0
8,7.2,0
8,7.4,0
8,7.6,0
8,7.8,0
8,8,0
8,8.2,0
8,8.4,0
8,8.6,0
8,8.8,0
8,9,0
8,9.2,0
8,9.4,0
8,9.6,0
8,9.8,0
8,10,0
8.1,5,0
8.1,5.2,0
8.1,5.4,0
8.1,5.6,0
8.1,5.8,0
8.1,6,0
8.1,6.2,0
8.1,6.4,0
8.1,6.6,0
8.1,6.8,0
8.1,7,0
8.1,7.2,0
8.1,7.4,0
8.1,7.6,0
8.1,7.8,0
8.1,8,0
8.1,8.2,0
8.1,8.4,0
8.1,8.6,0
8.1,8.8,0
8.1,9,0
8.1,9.2,0
8.1,9.4,0
8.1,9.6,0
8.1,9.8,0
8.1,10,0
8.2,5,0
8.2,5.2,0
8.2,5.4,0
8.2,5.6,0
8.2,5.8,0
8.2,6,0
8.2,6.2,0
8.2,6.4,0
8.2,6.6,0
8.2,6.8,0
8.2,7,0
8.2,7.2,0
8.2,7.4,0
8.2,7.6,0
8.2,7.8,0
8.2,8,0
8.2,8.2,0
8.2,8.4,0
8.2,8.6,0
8.2,8.8,0
8.2,9,0
8.2,9.2,0
8.2,9.4,0
8.2,9.6,0
8.2,9.8,0
8.2,10,0
8.3,5,0
8.3,5.2,0
8.3,5.4,0
8.3,5.6,0
8.3,5.8,0
8.3,6,0
8.3,6.2,0
8.3,6.4,0
8.3,6.6,0
8.3,6.8,0
8.3,7,0
8.3,7.2,0
8.3,7.4,0
8.3,7.6,0
8.3,7.8,0
8.3,8,0
8.3,8.2,0
8.3,8.4,0
8.3,8.6,0
8.3,8.8,0
8.3,9,0
8.3,9.2,0
8.3,9.4,0
8.3,9.6,0
8.3,9.8,0
8.3,10,0
8.4,5,0
8.4,5.2,0
8.4,5.4,0
8.4,5.6,0
8.4,5.8,0
8.4,6,0
8.4,6.2,0
8.4,6.4,0
8.4,6.6,0
8.4,6.8,0
8.4,7,0
8.4,7.2,0
8.4,7.4,0
8.4,7.6,0
8.4,7.8,0
8.4,8,0
8.4,8.2,0
8.4,8.4,0
8.4,8.6,0
8.4,8.8,0
8.4,9,0
8.4,9.2,0
8.4,9.4,0
8.4,9.6,0
8.4,9.8,0
8.4,10,0
8.5,5,0
8.5,5.2,0
8.5,5.4,0
8.5,5.6,0
8.5,5.8,0
8.5,6,0
8.5,6.2,0
8.5,6.4,0
8.5,6.6,0
8.5,6.8,0
8.5,7,0
8.5,7.2,0
8.5,7.4,0
8.5,7.6,0
8.5,7.8,0
8.5,8,0
8.5,8.2,0
8.5,8.4,0
8.5,8.6,0
8.5,8.8,0
8.5,9,0
8.5,9.2,0
8.5,9.4,0
8.5,9.6,0
8.5,9.8,0
8.5,10,0
8.6,5,0
8.6,5.2,0
8.6,5.4,0
8.6,5.6,0
8.6,5.8,0
8.6,6,0
8.6,6.2,0
8.6,6.4,0
8.6,6.6,0
8.6,6.8,0
8.6,7,0
8.6,7.2,0
8.6,7.4,0
8.6,7.6,0
8.6,7.8,0
8.6,8,0
8.6,8.2,0
8.6,8.4,0
8.6,8.6,0
8.6,8.8,0
8.6,9,0
8.6,9.2,0
8.6,9.4,0
8.6,9.6,0
8.6,9.8,0
8.6,10,0
8.7,5,0
8.7,5.2,0
8.7,5.4,0
8.7,5.6,0
8.7,5.8,0
8.7,6,0
8.7,6.2,0
8.7,6.4,0
8.7,6.6,0
8.7,6.8,0
8.7,7,0
8.7,7.2,0
8.7,7.4,0
8.7,7.6,0
8.7,7.8,0
8.7,8,0
8.7,8.2,0
8.7,8.4,0
8.7,8.6,0
8.7,8.8,0
8.7,9,0
8.7,9.2,0
8.7,9.4,0
8.7,9.6,0
8.7,9.8,0
8.7,10,0
8.8,5,0
8.8,5.2,0
8.8,5.4,0
8.8,5.6,0
8.8,5.8,0
8.8,6,0
8.8,6.2,0
8.8,6.4,0
8.8,6.6,0
8.8,6.8,0
8.8,7,0
8.8,7.2,0
8.8,7.4,0
8.8,7.6,0
8.8,7.8,0
8.8,8,0
8.8,8.2,0
8.8,8.4,0
8.8,8.6,0
8.8,8.8,0
8.8,9,0
8.8,9.2,0
8.8,9.4,0
8.8,9.6,0
8.8,9.8,0
8.8,10,0
8.9,5,0
8.9,5.2,0
8.9,5.4,0
8.9,5.6,0
8.9,5.8,0
8.9,6,0
8.9,6.2,0
8.9,6.4,0
8.9,6.6,0
8.9,6.8,0
8.9,7,0
8.9,7.2,0
8.9,7.4,0
8.9,7.6,0
8.9,7.8,0
8.9,8,0
8.9,8.2,0
8.9,8.4,0
8.9,8.6,0
8.9,8.8,0
8.9,9,0
8.9,9.2,0
8.9,9.4,0
8.9,9.6,0
8.9,9.8,0
8.9,10,0
9,5,0
9,5.2,0
9,5.4,0
9,5.6,0
9,5.8,0
9,6,0
9,6.2,0
9,6.4,0
9,6.6,0
9,6.8,0
9,7,0
9,7.2,0
9,7.4,0
9,7.6,0
9,7.8,0
9,8,0
9,8.2,0
9,8.4,0
9,8.6,0
9,8.8,0
9,9,0
9,9.2,0
9,9.4,0
9,9.6,0
9,9.8,0
9,10,0
9.1,5,0
9.1,5.2,0
9.1,5.4,0
9.1,5.6,0
9.1,5.8,0
9.1,6,0
9.1,6.2,0
9.1,6.4,0
9.1,6.6,0
9.1,6.8,0
9.1,7,0
9.1,7.2,0
9.1,7.4,0
9.1,7.6,0
9.1,7.8,0
9.1,8,0
9.1,8.2,0
9.1,8.4,0
9.1,8.6,0
9.1,8.8,0
9.1,9,0
9.1,9.2,0
9.1,9.4,0
9.1,9.6,0
9.1,9.8,0
9.1,10,0
9.2,5,0
9.2,5.2,0
9.2,5.4,0
9.2,5.6,0
9.2,5.8,0
9.2,6,0
9.2,6.2,0
9.2,6.4,0
9.2,6.6,0
9.2,6.8,0
9.2,7,0
9.2,7.2,0
9.2,7.4,0
9.2,7.6,0
9.2,7.8,0
9.2,8,0
9.2,8.2,0
9.2,8.4,0
9.2,8.6,0
9.2,8.8,0
9.2,9,0
9.2,9.2,0
9.2,9.4,0
9.2,9.6,0
9.2,9.8,0
9.2,10,0
9.3,5,0
9.3,5.2,0
9.3,5.4,0
9.3,5.6,0
9.3,5.8,0
9.3,6,0
9.3,6.2,0
9.3,6.4,0
9.3,6.6,0
9.3,6.8,0
9.3,7,0
9.3,7.2,0
9.3,7.4,0
9.3,7.6,0
9.3,7.8,0
9.3,8,0
9.3,8.2,0
9.3,8.4,0
9.3,8.6,0
9.3,8.8,0
9.3,9,0
9.3,9.2,0
9.3,9.4,0
9.3,9.6,0
9.3,9.8,0
9.3,10,0
9.4,5,0
9.4,5.2,0
9.4,5.4,0
9.4,5.6,0
9.4,5.8,0
9.4,6,0
9.4,6.2,0
9.4,6.4,0
9.4,6.6,0
9.4,6.8,0
9.4,7,0
9.4,7.2,0
9.4,7.4,0
9.4,7.6,0
9.4,7.8,0
9.4,8,0
9.4,8.2,0
9.4,8.4,0
9.4,8.6,0
9.4,8.8,0
9.4,9,0
9.4,9.2,0
9.4,9.4,0
9.4,9.6,0
9.4,9.8,0
9.4,10,0
9.5,5,0
9.5,5.2,0
9.5,5.4,0
9.5,5.6,0
9.5,5.8,0
9.5,6,0
9.5,6.2,0
9.5,6.4,0
9.5,6.6,0
9.5,6.8,0
9.5,7,0
9.5,7.2,0
9.5,7.4,0
9.5,7.6,0
9.5,7.8,0
9.5,8,0
9.5,8.2,0
9.5,8.4,0
9.5,8.6,0
9.5,8.8,0
9.5,9,0
9.5,9.2,0
9.5,9.4,0
9.5,9.6,0
9.5,9.8,0
9.5,10,0
9.6,5,0
9.6,5.2,0
9.6,5.4,0
9.6,5.6,0
9.6,5.8,0
9.6,6,0
9.6,6.2,0
9.6,6.4,0
9.6,6.6,0
9.6,6.8,0
9.6,7,0
9.6,7.2,0
9.6,7.4,0
9.6,7.6,0
9.6,7.8,0
9.6,8,0
9.6,8.2,0
9.6,8.4,0
9.6,8.6,0
9.6,8.8,0
9.6,9,0
9.6,9.2,0
9.6,9.4,0
9.6,9.6,0
9.6,9.8,0
9.6,10,0
9.7,5,0
9.7,5.2,0
9.7,5.4,0
9.7,5.6,0
9.7,5.8,0
9.7,6,0
9.7,6.2,0
9.7,6.4,0
9.7,6.6,0
9.7,6.8,0
9.7,7,0
9.7,7.2,0
9.7,7.4,0
9.7,7.6,0
9.7,7.8,0
9.7,8,0
9.7,8.2,0
9.7,8.4,0
9.7,8.6,0
9.7,8.8,0
9.7,9,0
9.7,9.2,0
9.7,9.4,0
9.7,9.6,0
